vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,year_stolen,month_stolen,month_name,day_of_week,make_name,make_type,region,country,population,density,vehicle_age,quarter,age_group,is_luxury,is_twowheeler,theft_per_100k,day_order,month_order,quarter_order,age_group_order
2847,Stationwagon,550,2001,ACCORD,Silver,2022-03-29,102,2022,3,Mar,Tuesday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,21,Q1,20+ years,0,0,96.15,2,6,1,4
2848,Stationwagon,534,2008,NITRO,Silver,2022-02-25,109,2022,2,Feb,Friday,Dodge,Standard,Wellington,New Zealand,543500.0,67.52,14,Q1,11-20 years,0,0,76.72,5,5,1,3
2849,Light Van,619,2009,REGIUS,Silver,2021-11-13,109,2021,11,Nov,Saturday,Toyota,Standard,Wellington,New Zealand,543500.0,67.52,12,Q4,11-20 years,0,0,76.72,6,2,4,3
2850,Stationwagon,576,2004,MPV,Grey,2022-03-17,102,2022,3,Mar,Thursday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,4,6,1,3
2851,Stationwagon,619,2007,RAUM,Blue,2022-03-16,102,2022,3,Mar,Wednesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,3,6,1,3
2852,Saloon,576,2007,AXELA,White,2022-03-27,104,2022,3,Mar,Sunday,Mazda,Standard,Bay of Plenty,New Zealand,347700.0,28.8,15,Q1,11-20 years,0,0,127.98,7,6,1,3
2853,Hatchback,576,2004,DEMIO,Silver,2022-04-04,102,2022,4,Apr,Monday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q2,11-20 years,0,0,96.15,1,7,2,3
2854,Hatchback,587,2004,MARCH,Silver,2022-02-05,102,2022,2,Feb,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,6,5,1,3
2855,Hatchback,619,2006,VITZ,White,2022-03-25,105,2022,3,Mar,Friday,Toyota,Standard,Gisborne,New Zealand,52100.0,6.21,16,Q1,11-20 years,0,0,335.89,5,6,1,3
2856,Stationwagon,610,2006,FORESTER,Black,2022-04-04,102,2022,4,Apr,Monday,Subaru,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q2,11-20 years,0,0,96.15,1,7,2,3
2857,Stationwagon,577,2001,ML320,Blue,2022-02-11,103,2022,2,Feb,Friday,Mercedes-Benz,Luxury,Waikato,New Zealand,513800.0,21.5,21,Q1,20+ years,1,0,71.82,5,5,1,4
2858,Utility,576,2001,BOUNTY,Green,2021-12-16,105,2021,12,Dec,Thursday,Mazda,Standard,Gisborne,New Zealand,52100.0,6.21,20,Q4,11-20 years,0,0,335.89,4,3,4,3
2859,Stationwagon,610,2006,FORESTER,Black,2022-01-08,103,2022,1,Jan,Saturday,Subaru,Standard,Waikato,New Zealand,513800.0,21.5,16,Q1,11-20 years,0,0,71.82,6,4,1,3
2860,Stationwagon,610,2006,FORESTER,Black,2022-01-08,103,2022,1,Jan,Saturday,Subaru,Standard,Waikato,New Zealand,513800.0,21.5,16,Q1,11-20 years,0,0,71.82,6,4,1,3
2861,Sports Car,576,2006,RX8,Black,2022-03-01,104,2022,3,Mar,Tuesday,Mazda,Standard,Bay of Plenty,New Zealand,347700.0,28.8,16,Q1,11-20 years,0,0,127.98,2,6,1,3
2862,Stationwagon,550,2004,CRV,Silver,2022-01-19,101,2022,1,Jan,Wednesday,Honda,Standard,Northland,New Zealand,201500.0,16.11,18,Q1,11-20 years,0,0,116.13,3,4,1,3
2863,Light Van,619,2015,HIACE,White,2022-04-06,103,2022,4,Apr,Wednesday,Toyota,Standard,Waikato,New Zealand,513800.0,21.5,7,Q2,6-10 years,0,0,71.82,3,7,2,2
2864,Stationwagon,548,2008,COMMODORE,Red,2022-03-06,116,2022,3,Mar,Sunday,Holden,Standard,Southland,New Zealand,102400.0,3.28,14,Q1,11-20 years,0,0,25.39,7,6,1,3
2865,Light Van,576,2009,BONGO,White,2022-03-26,109,2022,3,Mar,Saturday,Mazda,Standard,Wellington,New Zealand,543500.0,67.52,13,Q1,11-20 years,0,0,76.72,6,6,1,3
2866,Hatchback,633,2006,GOLF,Silver,2022-02-05,102,2022,2,Feb,Saturday,Volkswagen,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,6,5,1,3
2867,Stationwagon,548,2012,CAPTIVA,Grey,2021-11-29,104,2021,11,Nov,Monday,Holden,Standard,Bay of Plenty,New Zealand,347700.0,28.8,9,Q4,6-10 years,0,0,127.98,1,2,4,2
2868,Sports Car,576,2005,RX-8,Blue,2022-03-29,109,2022,3,Mar,Tuesday,Mazda,Standard,Wellington,New Zealand,543500.0,67.52,17,Q1,11-20 years,0,0,76.72,2,6,1,3
2869,Saloon,587,2007,SKYLINE,Grey,2022-01-27,102,2022,1,Jan,Thursday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,4,4,1,3
2870,Stationwagon,576,2006,AXELA,Silver,2022-04-02,102,2022,4,Apr,Saturday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q2,11-20 years,0,0,96.15,6,7,2,3
2871,Stationwagon,550,2006,CRV,Gold,2022-01-25,114,2022,1,Jan,Tuesday,Honda,Standard,Canterbury,New Zealand,655000.0,14.72,16,Q1,11-20 years,0,0,100.76,2,4,1,3
2872,Stationwagon,610,2004,FORESTER,Black,2022-03-23,108,2022,3,Mar,Wednesday,Subaru,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,18,Q1,11-20 years,0,0,53.83,3,6,1,3
2873,Saloon,580,2004,LANCER,Blue,2022-02-07,102,2022,2,Feb,Monday,Mitsubishi,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,1,5,1,3
2874,Saloon,587,2006,BLUEBIRD,Silver,2022-03-19,102,2022,3,Mar,Saturday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,6,6,1,3
2875,Saloon,580,1993,LANCER,White,2021-11-11,109,2021,11,Nov,Thursday,Mitsubishi,Standard,Wellington,New Zealand,543500.0,67.52,28,Q4,20+ years,0,0,76.72,4,2,4,4
2876,Hatchback,576,2004,AXELA,Grey,2022-03-01,114,2022,3,Mar,Tuesday,Mazda,Standard,Canterbury,New Zealand,655000.0,14.72,18,Q1,11-20 years,0,0,100.76,2,6,1,3
2877,Stationwagon,619,1997,CALDINA,White,2021-11-12,102,2021,11,Nov,Friday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,24,Q4,20+ years,0,0,96.15,5,2,4,4
2878,Hatchback,619,2006,VITZ,Silver,2022-03-29,102,2022,3,Mar,Tuesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,2,6,1,3
2879,Utility,556,2015,D-MAX,Silver,2021-11-07,108,2021,11,Nov,Sunday,Isuzu,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,6,Q4,6-10 years,0,0,53.83,7,2,4,2
2880,Utility,619,2013,HILUX,Grey,2021-11-09,104,2021,11,Nov,Tuesday,Toyota,Standard,Bay of Plenty,New Zealand,347700.0,28.8,8,Q4,6-10 years,0,0,127.98,2,2,4,2
2881,Other Truck,619,2010,DYNA,White,2022-01-23,102,2022,1,Jan,Sunday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,7,4,1,3
2882,Stationwagon,550,2004,STREAM,Silver,2022-04-02,102,2022,4,Apr,Saturday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q2,11-20 years,0,0,96.15,6,7,2,3
2883,Hatchback,550,2006,FIT,Red,2022-03-17,102,2022,3,Mar,Thursday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,4,6,1,3
2884,Stationwagon,587,2007,EXPERT,Silver,2021-12-27,104,2021,12,Dec,Monday,Nissan,Standard,Bay of Plenty,New Zealand,347700.0,28.8,14,Q4,11-20 years,0,0,127.98,1,3,4,3
2885,Utility,540,2003,COURIER,Orange,2022-04-01,114,2022,4,Apr,Friday,Ford,Standard,Canterbury,New Zealand,655000.0,14.72,19,Q2,11-20 years,0,0,100.76,5,7,2,3
2886,Saloon,587,2009,TIIDA,Silver,2022-04-05,102,2022,4,Apr,Tuesday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,13,Q2,11-20 years,0,0,96.15,2,7,2,3
2887,Saloon,576,2006,RX-8,Red,2021-12-31,108,2021,12,Dec,Friday,Mazda,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,15,Q4,11-20 years,0,0,53.83,5,3,4,3
2888,Stationwagon,619,2004,WISH,Blue,2022-03-01,114,2022,3,Mar,Tuesday,Toyota,Standard,Canterbury,New Zealand,655000.0,14.72,18,Q1,11-20 years,0,0,100.76,2,6,1,3
2889,Stationwagon,619,2015,RAV4,Silver,2022-03-31,102,2022,3,Mar,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,7,Q1,6-10 years,0,0,96.15,4,6,1,2
2890,Saloon,619,2006,CELSIOR,Blue,2022-03-04,102,2022,3,Mar,Friday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,5,6,1,3
2891,Sports Car,512,2006,335I,Grey,2022-02-04,105,2022,2,Feb,Friday,BMW,Luxury,Gisborne,New Zealand,52100.0,6.21,16,Q1,11-20 years,1,0,335.89,5,5,1,3
2892,Saloon,512,2006,323I,Blue,2022-03-06,102,2022,3,Mar,Sunday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,1,0,96.15,7,6,1,3
2893,Saloon,610,2006,LEGACY,White,2022-03-11,114,2022,3,Mar,Friday,Subaru,Standard,Canterbury,New Zealand,655000.0,14.72,16,Q1,11-20 years,0,0,100.76,5,6,1,3
2894,Stationwagon,576,2005,MPV,Black,2022-01-20,103,2022,1,Jan,Thursday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,17,Q1,11-20 years,0,0,71.82,4,4,1,3
2895,Saloon,579,2005,COOPER,Blue,2021-12-07,104,2021,12,Dec,Tuesday,Mini,Luxury,Bay of Plenty,New Zealand,347700.0,28.8,16,Q4,11-20 years,1,0,127.98,2,3,4,3
2896,Saloon,619,1998,ARISTO,Grey,2022-02-11,108,2022,2,Feb,Friday,Toyota,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,24,Q1,20+ years,0,0,53.83,5,5,1,4
2897,Stationwagon,610,2004,LEGACY,Grey,2022-02-27,107,2022,2,Feb,Sunday,Subaru,Standard,Taranaki,New Zealand,127300.0,17.55,18,Q1,11-20 years,0,0,87.98,7,5,1,3
2898,Stationwagon,619,2004,ESTIMA,White,2021-12-04,103,2021,12,Dec,Saturday,Toyota,Standard,Waikato,New Zealand,513800.0,21.5,17,Q4,11-20 years,0,0,71.82,6,3,4,3
2899,Hatchback,576,2005,DEMIO,Black,2021-11-11,104,2021,11,Nov,Thursday,Mazda,Standard,Bay of Plenty,New Zealand,347700.0,28.8,16,Q4,11-20 years,0,0,127.98,4,2,4,3
2900,Stationwagon,550,2004,ODYSSEY,Purple,2022-01-03,114,2022,1,Jan,Monday,Honda,Standard,Canterbury,New Zealand,655000.0,14.72,18,Q1,11-20 years,0,0,100.76,1,4,1,3
2901,Saloon,512,2006,323I,Blue,2022-03-01,104,2022,3,Mar,Tuesday,BMW,Luxury,Bay of Plenty,New Zealand,347700.0,28.8,16,Q1,11-20 years,1,0,127.98,2,6,1,3
2902,Hatchback,540,1995,FESTIVA GLXI 1.3,Red,2022-02-04,109,2022,2,Feb,Friday,Ford,Standard,Wellington,New Zealand,543500.0,67.52,27,Q1,20+ years,0,0,76.72,5,5,1,4
2903,Hatchback,619,2005,VITZ,Blue,2022-03-18,106,2022,3,Mar,Friday,Toyota,Standard,Hawke's Bay,New Zealand,182700.0,12.92,17,Q1,11-20 years,0,0,54.73,5,6,1,3
2904,Stationwagon,534,2015,JOURNEY,White,2022-03-29,102,2022,3,Mar,Tuesday,Dodge,Standard,Auckland,New Zealand,1695200.0,343.09,7,Q1,6-10 years,0,0,96.15,2,6,1,2
2905,Saloon,507,2008,A4,Black,2022-04-05,102,2022,4,Apr,Tuesday,Audi,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q2,11-20 years,0,0,96.15,2,7,2,3
2906,Hatchback,550,2006,FIT,Grey,2022-03-26,102,2022,3,Mar,Saturday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,6,6,1,3
2907,Hatchback,576,2006,AXELA,Blue,2022-01-15,107,2022,1,Jan,Saturday,Mazda,Standard,Taranaki,New Zealand,127300.0,17.55,16,Q1,11-20 years,0,0,87.98,6,4,1,3
2908,Stationwagon,587,2004,MURANO,Grey,2022-03-15,105,2022,3,Mar,Tuesday,Nissan,Standard,Gisborne,New Zealand,52100.0,6.21,18,Q1,11-20 years,0,0,335.89,2,6,1,3
2909,Utility,540,1995,COURIER,Red,2022-01-28,103,2022,1,Jan,Friday,Ford,Standard,Waikato,New Zealand,513800.0,21.5,27,Q1,20+ years,0,0,71.82,5,4,1,4
2910,Saloon,576,2007,ATENZA,White,2022-04-04,103,2022,4,Apr,Monday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,15,Q2,11-20 years,0,0,71.82,1,7,2,3
2911,Saloon,550,2000,INTEGRA,White,2021-12-04,102,2021,12,Dec,Saturday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,21,Q4,20+ years,0,0,96.15,6,3,4,4
2912,Saloon,550,1997,PRELUDE,White,2021-11-29,103,2021,11,Nov,Monday,Honda,Standard,Waikato,New Zealand,513800.0,21.5,24,Q4,20+ years,0,0,71.82,1,2,4,4
2913,Sports Car,512,1999,328CI,Silver,2022-02-04,104,2022,2,Feb,Friday,BMW,Luxury,Bay of Plenty,New Zealand,347700.0,28.8,23,Q1,20+ years,1,0,127.98,5,5,1,4
2914,Hatchback,576,2005,DEMIO,Blue,2021-12-11,104,2021,12,Dec,Saturday,Mazda,Standard,Bay of Plenty,New Zealand,347700.0,28.8,16,Q4,11-20 years,0,0,127.98,6,3,4,3
2915,Roadbike,594,2015,MP3,Grey,2021-12-03,102,2021,12,Dec,Friday,Piaggio,Standard,Auckland,New Zealand,1695200.0,343.09,6,Q4,6-10 years,0,1,96.15,5,3,4,2
2916,Hatchback,619,2004,RAUM,Green,2021-10-12,114,2021,10,Oct,Tuesday,Toyota,Standard,Canterbury,New Zealand,655000.0,14.72,17,Q4,11-20 years,0,0,100.76,2,1,4,3
2917,Saloon,619,2005,CAMRY,Silver,2022-01-12,103,2022,1,Jan,Wednesday,Toyota,Standard,Waikato,New Zealand,513800.0,21.5,17,Q1,11-20 years,0,0,71.82,3,4,1,3
2918,Hatchback,611,2005,SWIFT,Red,2021-12-10,105,2021,12,Dec,Friday,Suzuki,Standard,Gisborne,New Zealand,52100.0,6.21,16,Q4,11-20 years,0,0,335.89,5,3,4,3
2919,Saloon,580,1998,LANCER,Silver,2022-03-02,114,2022,3,Mar,Wednesday,Mitsubishi,Standard,Canterbury,New Zealand,655000.0,14.72,24,Q1,20+ years,0,0,100.76,3,6,1,4
2920,Hatchback,550,2005,FIT,Blue,2021-12-21,101,2021,12,Dec,Tuesday,Honda,Standard,Northland,New Zealand,201500.0,16.11,16,Q4,11-20 years,0,0,116.13,2,3,4,3
2921,Saloon,619,2008,MARKX,Silver,2022-03-08,102,2022,3,Mar,Tuesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,14,Q1,11-20 years,0,0,96.15,2,6,1,3
2922,Hatchback,576,2005,DEMIO,Grey,2022-03-11,103,2022,3,Mar,Friday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,17,Q1,11-20 years,0,0,71.82,5,6,1,3
2923,Hatchback,576,2006,DEMIO,White,2022-02-01,114,2022,2,Feb,Tuesday,Mazda,Standard,Canterbury,New Zealand,655000.0,14.72,16,Q1,11-20 years,0,0,100.76,2,5,1,3
2924,Stationwagon,610,2004,OUTBACK,White,2022-03-13,103,2022,3,Mar,Sunday,Subaru,Standard,Waikato,New Zealand,513800.0,21.5,18,Q1,11-20 years,0,0,71.82,7,6,1,3
2925,Utility,548,2002,UTE,Green,2021-11-27,105,2021,11,Nov,Saturday,Holden,Standard,Gisborne,New Zealand,52100.0,6.21,19,Q4,11-20 years,0,0,335.89,6,2,4,3
2926,Saloon,587,2006,BLUEBIRD,White,2022-03-20,102,2022,3,Mar,Sunday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,7,6,1,3
2927,Utility,540,2015,RANGER,Black,2021-12-13,101,2021,12,Dec,Monday,Ford,Standard,Northland,New Zealand,201500.0,16.11,6,Q4,6-10 years,0,0,116.13,1,3,4,2
2928,Convertible,512,2006,Z4,Silver,2022-01-19,102,2022,1,Jan,Wednesday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,1,0,96.15,3,4,1,3
2929,Stationwagon,548,2007,CAPTIVA,Silver,2022-02-17,115,2022,2,Feb,Thursday,Holden,Standard,Otago,New Zealand,246000.0,7.89,15,Q1,11-20 years,0,0,56.5,4,5,1,3
2930,Utility,587,2015,NAVARA,Black,2022-03-03,101,2022,3,Mar,Thursday,Nissan,Standard,Northland,New Zealand,201500.0,16.11,7,Q1,6-10 years,0,0,116.13,4,6,1,2
2931,Saloon,576,2005,AXELA,Grey,2021-12-26,102,2021,12,Dec,Sunday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q4,11-20 years,0,0,96.15,7,3,4,3
2932,Hatchback,512,2004,MINI,Silver,2022-03-26,105,2022,3,Mar,Saturday,BMW,Luxury,Gisborne,New Zealand,52100.0,6.21,18,Q1,11-20 years,1,0,335.89,6,6,1,3
2933,Stationwagon,576,2006,MPV,Grey,2022-03-22,103,2022,3,Mar,Tuesday,Mazda,Standard,Waikato,New Zealand,513800.0,21.5,16,Q1,11-20 years,0,0,71.82,2,6,1,3
2934,Utility,548,2004,RODEO 4X2,White,2021-11-20,103,2021,11,Nov,Saturday,Holden,Standard,Waikato,New Zealand,513800.0,21.5,17,Q4,11-20 years,0,0,71.82,6,2,4,3
2935,Stationwagon,540,2005,TERRITORY,Blue,2022-02-07,101,2022,2,Feb,Monday,Ford,Standard,Northland,New Zealand,201500.0,16.11,17,Q1,11-20 years,0,0,116.13,1,5,1,3
2936,Other Truck,581,2015,CANTER,White,2022-03-12,102,2022,3,Mar,Saturday,Mitsubishio Fuso,Standard,Auckland,New Zealand,1695200.0,343.09,7,Q1,6-10 years,0,0,96.15,6,6,1,2
2937,Hatchback,587,2007,DUALIS,Silver,2022-01-27,104,2022,1,Jan,Thursday,Nissan,Standard,Bay of Plenty,New Zealand,347700.0,28.8,15,Q1,11-20 years,0,0,127.98,4,4,1,3
2938,Stationwagon,550,2004,ODYSSEY,White,2021-12-14,102,2021,12,Dec,Tuesday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q4,11-20 years,0,0,96.15,2,3,4,3
2939,Hatchback,633,2013,GOLF,Silver,2022-03-11,102,2022,3,Mar,Friday,Volkswagen,Standard,Auckland,New Zealand,1695200.0,343.09,9,Q1,6-10 years,0,0,96.15,5,6,1,2
2940,Stationwagon,610,1995,IMPREZA,Silver,2022-01-20,107,2022,1,Jan,Thursday,Subaru,Standard,Taranaki,New Zealand,127300.0,17.55,27,Q1,20+ years,0,0,87.98,4,4,1,4
2941,Saloon,550,2005,ACCORD,Blue,2021-12-27,102,2021,12,Dec,Monday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q4,11-20 years,0,0,96.15,1,3,4,3
2942,Hatchback,512,2007,116I,Silver,2022-03-27,102,2022,3,Mar,Sunday,BMW,Luxury,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,1,0,96.15,7,6,1,3
2943,Saloon,580,2007,GALANT,Silver,2022-03-08,102,2022,3,Mar,Tuesday,Mitsubishi,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q1,11-20 years,0,0,96.15,2,6,1,3
2944,Stationwagon,576,2005,DEMIO,Brown,2021-10-17,102,2021,10,Oct,Sunday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q4,11-20 years,0,0,96.15,7,1,4,3
2945,Hatchback,576,2013,MAZDA3,White,2022-03-06,108,2022,3,Mar,Sunday,Mazda,Standard,Manawatū-Whanganui,New Zealand,258200.0,11.62,9,Q1,6-10 years,0,0,53.83,7,6,1,2
2946,Stationwagon,619,1995,LANDCRUISER,Grey,2022-02-04,114,2022,2,Feb,Friday,Toyota,Standard,Canterbury,New Zealand,655000.0,14.72,27,Q1,20+ years,0,0,100.76,5,5,1,4
2947,Stationwagon,610,1998,IMPREZA,Black,2022-02-28,109,2022,2,Feb,Monday,Subaru,Standard,Wellington,New Zealand,543500.0,67.52,24,Q1,20+ years,0,0,76.72,1,5,1,4
2948,Light Van,587,2013,NAVARA,White,2021-10-30,105,2021,10,Oct,Saturday,Nissan,Standard,Gisborne,New Zealand,52100.0,6.21,8,Q4,6-10 years,0,0,335.89,6,1,4,2
2949,Light Van,550,2004,ELYSION,Silver,2022-03-05,102,2022,3,Mar,Saturday,Honda,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,6,6,1,3
2950,Utility,619,1996,HILUX,Red,2022-02-02,102,2022,2,Feb,Wednesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,26,Q1,20+ years,0,0,96.15,3,5,1,4
2951,Mobile Home - Light,509,1980,J2S,White,2022-01-16,111,2022,1,Jan,Sunday,Bedford,Standard,Nelson,New Zealand,54500.0,129.15,42,Q1,20+ years,0,0,168.81,7,4,1,4
2952,Stationwagon,512,2005,X3,Grey,2021-10-26,114,2021,10,Oct,Tuesday,BMW,Luxury,Canterbury,New Zealand,655000.0,14.72,16,Q4,11-20 years,1,0,100.76,2,1,4,3
2953,Saloon,580,2006,GALANT,Red,2021-12-07,102,2021,12,Dec,Tuesday,Mitsubishi,Standard,Auckland,New Zealand,1695200.0,343.09,15,Q4,11-20 years,0,0,96.15,2,3,4,3
2954,Stationwagon,610,2005,FORESTER,Silver,2022-03-28,114,2022,3,Mar,Monday,Subaru,Standard,Canterbury,New Zealand,655000.0,14.72,17,Q1,11-20 years,0,0,100.76,1,6,1,3
2955,Saloon,587,1997,MAXIMA,Green,2022-03-16,107,2022,3,Mar,Wednesday,Nissan,Standard,Taranaki,New Zealand,127300.0,17.55,25,Q1,20+ years,0,0,87.98,3,6,1,4
2956,Stationwagon,611,2016,VITARA,White,2022-02-01,103,2022,2,Feb,Tuesday,Suzuki,Standard,Waikato,New Zealand,513800.0,21.5,6,Q1,6-10 years,0,0,71.82,2,5,1,2
2957,Utility,540,2016,RANGER,Black,2022-03-28,114,2022,3,Mar,Monday,Ford,Standard,Canterbury,New Zealand,655000.0,14.72,6,Q1,6-10 years,0,0,100.76,1,6,1,2
2958,Saloon,587,2005,FUGA,Black,2022-01-19,102,2022,1,Jan,Wednesday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q1,11-20 years,0,0,96.15,3,4,1,3
2959,Stationwagon,619,2004,AVENSIS,Silver,2022-01-17,102,2022,1,Jan,Monday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,18,Q1,11-20 years,0,0,96.15,1,4,1,3
2960,Light Van,619,2009,TOWNACE,Silver,2022-02-08,103,2022,2,Feb,Tuesday,Toyota,Standard,Waikato,New Zealand,513800.0,21.5,13,Q1,11-20 years,0,0,71.82,2,5,1,3
2961,Light Van,619,2008,HIACE,Silver,2021-10-13,106,2021,10,Oct,Wednesday,Toyota,Standard,Hawke's Bay,New Zealand,182700.0,12.92,13,Q4,11-20 years,0,0,54.73,3,1,4,3
2962,Stationwagon,576,1998,FAMILIA,Silver,2022-03-27,102,2022,3,Mar,Sunday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,24,Q1,20+ years,0,0,96.15,7,6,1,4
2963,Saloon,619,2005,MARKX,Silver,2022-04-05,102,2022,4,Apr,Tuesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q2,11-20 years,0,0,96.15,2,7,2,3
2964,Light Van,576,2012,BONGO,White,2022-02-25,102,2022,2,Feb,Friday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,10,Q1,6-10 years,0,0,96.15,5,5,1,2
2965,Saloon,610,2006,LEGACY,Grey,2022-01-23,102,2022,1,Jan,Sunday,Subaru,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,7,4,1,3
2966,Saloon,540,2007,FALCON,Black,2022-01-14,115,2022,1,Jan,Friday,Ford,Standard,Otago,New Zealand,246000.0,7.89,15,Q1,11-20 years,0,0,56.5,5,4,1,3
2967,Saloon,619,2010,PRIUS,Silver,2021-10-20,102,2021,10,Oct,Wednesday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,11,Q4,11-20 years,0,0,96.15,3,1,4,3
2968,Saloon,577,2001,S,Silver,2021-11-29,102,2021,11,Nov,Monday,Mercedes-Benz,Luxury,Auckland,New Zealand,1695200.0,343.09,20,Q4,11-20 years,1,0,96.15,1,2,4,3
2969,Light Van,576,2012,BONGO,White,2022-03-18,102,2022,3,Mar,Friday,Mazda,Standard,Auckland,New Zealand,1695200.0,343.09,10,Q1,6-10 years,0,0,96.15,5,6,1,2
2970,Hatchback,619,2010,PRIUS,White,2022-02-17,102,2022,2,Feb,Thursday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,12,Q1,11-20 years,0,0,96.15,4,5,1,3
2971,Stationwagon,619,2006,SIENTA,Silver,2022-03-27,102,2022,3,Mar,Sunday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,16,Q1,11-20 years,0,0,96.15,7,6,1,3
2972,Stationwagon,610,2007,FORESTER,Black,2021-12-03,106,2021,12,Dec,Friday,Subaru,Standard,Hawke's Bay,New Zealand,182700.0,12.92,14,Q4,11-20 years,0,0,54.73,5,3,4,3
2973,Saloon,587,2005,TIIDA,Gold,2022-04-04,102,2022,4,Apr,Monday,Nissan,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q2,11-20 years,0,0,96.15,1,7,2,3
2974,Stationwagon,577,2012,B180,White,2022-03-28,102,2022,3,Mar,Monday,Mercedes-Benz,Luxury,Auckland,New Zealand,1695200.0,343.09,10,Q1,6-10 years,1,0,96.15,1,6,1,2
2975,Saloon,619,2005,MARKX,Silver,2022-02-07,102,2022,2,Feb,Monday,Toyota,Standard,Auckland,New Zealand,1695200.0,343.09,17,Q1,11-20 years,0,0,96.15,1,5,1,3
2976,Hatchback,611,2005,SWIFT,Black,2022-03-27,104,2022,3,Mar,Sunday,Suzuki,Standard,Bay of Plenty,New Zealand,347700.0,28.8,17,Q1,11-20 years,0,0,127.98,7,6,1,3
2977,Light Van,619,2008,REGIUS,White,2022-03-11,114,2022,3,Mar,Friday,Toyota,Standard,Canterbury,New Zealand,655000.0,14.72,14,Q1,11-20 years,0,0,100.76,5,6,1,3
2978,Saloon,587,2006,TIIDA,Silver,2022-02-16,114,2022,2,Feb,Wednesday,Nissan,Standard,Canterbury,New Zealand,655000.0,14.72,16,Q1,11-20 years,0,0,100.76,3,5,1,3
2979,Stationwagon,610,2005,FORESTER,Red,2022-03-28,109,2022,3,Mar,Monday,Subaru,Standard,Wellington,New Zealand,543500.0,67.52,17,Q1,11-20 years,0,0,76.72,1,6,1,3
